Unnamed: 0,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
139,KFC,ChIJK1gPp3ypQjQRdDHuJ1ZgqiQ,25.0438758,121.5314242,3.7,1337,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 64, Section 1, Bade Road, Zhongzheng District"
140,MOS BURGER Ren’ai Shop,ChIJR4y1_YapQjQRRMg46AuCxV4,25.0382216,121.546462,3.7,364,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 37-11, Section 4, Ren'ai Road, Da’an District"
141,摩斯漢堡 復興SOGO店,ChIJC_5tr9CrQjQRStx_zdhe1oE,25.0408932,121.54324170000001,3.4,55,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區忠孝東路三段300號B2
143,肯德基KFC-台北中崙餐廳,ChIJuYoL7t2rQjQRGX3uE9NjcHU,25.0459117,121.5426824,3.7,340,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區八德路二段306號B1樓
145,MOS BURGER Mingyao Shop,ChIJUWUmAi2qQjQRnl3JbmIxYcU,25.0405509,121.55195790000002,4,645,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1, No. 37, Lane 151, Section 4, Ren'ai Road, Da’an District"
147,McDonald's,ChIJ5Zls-surQjQRuwJq1J8WCts,25.041768100000002,121.5469743,3.8,1782,"['restaurant', 'food', 'point_of_interest', 'establishment']","之一號, No. 73號, Section 4, Zhongxiao East Road, Da’an District"
148,麥當勞,ChIJ5Zls-surQjQRvDrz7KyVZRw,25.039521,121.55741699999999,3.8,2636,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區光復南路286號
149,Subway忠孝延吉店,ChIJ-ZxVhsarQjQRjvVBlYogKHM,25.042151399999998,121.5546625,3.3,239,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 11, Alley 2, Lane 131, Yanji Street, Da’an District"
150,八方雲集 (台北聯合店),ChIJO8ktzb6rQjQRozzY_ixQ60w,25.0423921,121.56348740000001,3.7,298,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區忠孝東路四段559巷7號
151,摩斯漢堡 松山店,ChIJ7RVlNLqrQjQRBs2n1Jc18Vk,25.0418708,121.57945790000001,3.8,436,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區忠孝東路五段629號
153,McDonald's,ChIJjfzEsLCrQjQRlvJZ6rhFK2c,25.041266600000004,121.57919840000002,3.5,849,"['restaurant', 'food', 'point_of_interest', 'establishment']","1 樓, No. 522, Section 5, Zhongxiao East Road, Xinyi District"
154,SUBWAY,ChIJQbeYqqarQjQRay6wJlRKglA,25.039216,121.576982,3.7,261,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區松德路28號
155,肯德基KFC-台北永春餐廳,ChIJGctoEF-qQjQRDk0R4S8xcdg,25.041166600000004,121.5738102,3.4,622,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1, No. 297, 忠孝東路五段, 信義區"
160,Subway忠孝院區店,ChIJz2PIsnWrQjQRiKRQ6Qwz6WM,25.0459775,121.58528570000001,3.7,256,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區同德路79號
161,八方雲集鍋貼水餃專賣店-忠孝店,ChIJIyN7V3SrQjQR-Ha8T0tPtRg,25.045492899999996,121.585022,3.6,188,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區同德路62號
166,八方雲集 (信義五分埔店),ChIJlemmmsmrQjQRRhGi6laMWtc,25.0485315,121.5798604,3.5,302,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區松隆路341號
167,麥當勞-松山車站店,ChIJDwL2pJ6rQjQRz7sYkQTsebg,25.0490763,121.57950149999999,3.5,545,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區松山路11號
171,八方雲集,ChIJIyN7V3SrQjQRAg-5y7rjf1c,25.0515522,121.59376940000001,2.9,287,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區昆陽街97號
172,PIZZA HUT必勝客-南港昆陽店,ChIJATkgtr2rQjQR_cEQFot2EgE,25.0495095,121.59079340000001,3.8,18,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",南港區忠孝東路六段326號
175,麥當勞-台北南港店,ChIJZ_AZA16rQjQRP1Yb4p2Yy6I,25.054444399999998,121.60583329999999,3.7,1165,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區南港路二段16號
176,MOS BURGER,ChIJXZm3712rQjQRnzmVXZZQaOc,25.0528062,121.6063011,3.7,310,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 369, 忠孝東路七段, 南港區"
177,Pizza Hut,ChIJO15ZwF2rQjQRFIxThQ_taOk,25.0524415,121.604529,3.7,941,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","9樓, No. 299號, Section 7, Zhongxiao East Road, Nangang District"
178,SUBWAY (南港CityLink),ChIJR9KDuGWrQjQRNYcRcl_r--0,25.0528834,121.6059243,3.5,221,"['restaurant', 'food', 'point_of_interest', 'establishment']","忠孝東路七段369號B棟1樓, 南港區"
179,摩斯漢堡 南港展覽館店,ChIJK1tFeaesQjQRpSi5ikGeTUI,25.056459399999998,121.61715790000001,3.6,196,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區經貿二路1號
181,麥當勞-台北研究院店,ChIJZ_AZA16rQjQR-g8MzhHK43M,25.052257100000002,121.6163202,3.7,1560,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區研究院路一段99號
182,PIZZA HUT必勝客-南港外送店,ChIJR_2xUFirQjQRFg2ntYBgEcI,25.0548637,121.6143439,3.4,189,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 113號, Section 1, Nangang Road, Nangang District"
184,SUBWAY,ChIJsWjehVirQjQRrvLWD-Zdt28,25.0568301,121.6133779,3.8,211,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區三重路19之4號
185,拿坡里披薩 南港店,ChIJeS-p-VirQjQRPcvc4RRudPI,25.0557719,121.613781,4.1,467,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區三重路7號
187,MOS BURGER Nangang Shop,ChIJK1tFeaesQjQR9UR8ZJlpG1E,25.057517999999998,121.61373909999999,3.7,398,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 19-8號, Sanchong Road, Nangang District"
188,肯德基KFC-台北南港餐廳,ChIJWSQ4i1irQjQRjj4X3tpkyk4,25.055818300000002,121.6138087,3.7,784,"['restaurant', 'food', 'point_of_interest', 'establishment']","1-2樓, No. 11號, Sanchong Road, Nangang District"
0,麥當勞-台北動物園三店,ChIJL-BJs3aqQjQRLgXRc-JrSIk,24.9987704,121.5818518,3.9,883,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區新光路二段30號
1,MOS BURGER,ChIJ2cIjGZeuQjQRCVbqh4sKl4c,24.998330499999998,121.5810084,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區新光路二段30號
2,八方雲集鍋貼水餃專賣店,ChIJEbqDBxOqQjQRe5SF6y2igx0,24.999433899999996,121.55701,3.3,417,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路三段98號
4,麥當勞-台北麟光店,ChIJwednY4mpQjQRUFPwDKmLxXs,25.0183095,121.55800729999999,3.9,1187,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區和平東路三段406巷8號
5,麥當勞-復興二店,ChIJ5Zls-surQjQRtT-wtUeIkxo,25.0256551,121.54364629999999,3.5,1391,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區復興南路二段273號
6,八方雲集 (師院店),ChIJTUKchS6qQjQRSCFKS6Z_VSI,25.024964899999997,121.54501299999998,2.8,298,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區和平東路二段311巷2號
7,Subway,ChIJucZXSSmqQjQRdG4BfMQO3uA,25.025214000000002,121.542348,3.5,200,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 203, Section 2, Heping East Road, Da’an District"
8,SUBWAY,ChIJDRdBENOrQjQRcphhVzidq4A,25.032873100000003,121.5446854,3.7,393,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區信義路四段30巷5號
11,肯德基KFC-台北中山餐廳,ChIJuYoL7t2rQjQRIcmafl9NJj8,25.0516943,121.5436155,3.7,955,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區南京東路三段222號
13,McDonald's,ChIJcVe4HuirQjQRkg7aiCcAOcY,25.061872,121.54604259999999,3.8,1470,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 128號, Section 3, Minquan East Road, Songshan District"
14,SUBWAY 松山機場店,ChIJDZHrcOerQjQRkCP_4WX2Dio,25.0637946,121.5514008,3.3,323,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區敦化北路340之9號
15,MOS BURGER Songshan Airport Shop,ChIJlxB5dpKrQjQRKtMql-5VVzc,25.063687100000003,121.55078940000001,3.4,108,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區敦化北路340-9號
16,八方雲集 (北安店),ChIJczcVlwWsQjQR45YSUJv9zIE,25.0800037,121.54725459999999,2.8,292,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區北安路535之2號
17,PIZZA HUT必勝客-大直外送店,ChIJOQQ0gQWsQjQRMpLTpfamHiM,25.080243799999998,121.5481817,3.3,110,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",中山區北安路552號
19,MOS BURGER Dazhi Jiannan Shop,ChIJRea2ThKsQjQR2kTBOJmaA8M,25.0837445,121.55552859999999,3.7,389,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 11, Jingye 3rd Road, Zhongshan District"
20,肯德基KFC-台北內湖餐廳,ChIJoYZULmysQjQRc5r_xexAWx8,25.082348899999996,121.5648372,3.8,1695,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路一段230號
22,麥當勞-台北西湖店,ChIJT3LboWOsQjQR3p2bQiG05yk,25.0824181,121.56612129999999,3.8,1295,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路一段283號
23,摩斯漢堡,ChIJQ2Z5mW-sQjQRIUNzgxW3Jxc,25.0803762,121.57473490000001,3.6,374,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路一段637號
25,摩斯漢堡,ChIJJaf17HusQjQRChsykn90CM4,25.078294,121.58410249999999,3.8,531,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區文德路212號
27,摩斯漢堡 內湖店,ChIJJaf17HusQjQRiwZu3CfcxVo,25.0844284,121.59544869999999,3.9,518,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區成功路四段202號
29,必勝客Pizza Hut 內湖成功店,ChIJ_fE4vIusQjQR_QkxnaNNxQ0,25.084932300000002,121.59373319999999,3.5,163,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",內湖區金龍路45號
31,McDonald's Neihu Jinlong Road,ChIJ7bY8xbCtQjQR7qK_9yEMT5Y,25.084509100000002,121.59430559999998,3.8,746,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 6號, Jinlong Road, Neihu District"
32,MOS BURGER摩斯漢堡,ChIJJaf17HusQjQR_ZmtKiDOgWw,25.0740049,121.6060285,3.9,587,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區成功路五段63號
35,八方雲集(內湖新麗湖店),ChIJY0vV9kCtQjQRKjOAoxezcpU,25.071912,121.6086085,2.9,24,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 46號, Section 3, Kangning Road, Neihu District"
36,麥當勞-台北康寧店,ChIJT3LboWOsQjQR3sStcTiZUQo,25.069376199999997,121.6117996,3.8,1681,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區康寧路三段168號
39,麥當勞-新台北101店,ChIJjfzEsLCrQjQRULh_qa2QVNQ,25.0334929,121.56410100000001,3.7,311,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區市府路45號B1
40,摩斯漢堡 台北101店,ChIJ7RVlNLqrQjQRFXoASxvlvOg,25.0334929,121.56410100000001,3.3,67,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區市府路45號B1
42,McDonald's,ChIJ5Zls-surQjQRzxwE_m6-p7E,25.033328100000002,121.55455959999999,3.8,1445,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 273號, Section 4, Xinyi Road, Da’an District"
44,SUBWAY,ChIJoS9qLIWpQjQRM1PZl-uB8N8,25.0337561,121.53435719999999,4,400,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區信義路三段27號
45,摩斯漢堡 南昌店,ChIJx5uydnOpQjQRC1ksJXweye8,25.031702499999998,121.5167256,3.8,733,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區南昌路一段44號
48,MOS BURGER MRT Shop,ChIJx5uydnOpQjQRH-3B3JqxYNI,25.046533399999998,121.5178038,3.6,216,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1, No. 49, Section 1, Zhongxiao West Road, Zhongzheng District"
49,MOS BURGER Zhongshan Store,ChIJVz_R2WipQjQRcuB4O6sXWwk,25.0527048,121.5227966,3.8,648,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 9, Section 2, Zhongshan North Road, Zhongshan District"
50,拿坡里披薩 民生店,ChIJzTiiA2qpQjQRC3qIAQ_EB50,25.057645899999997,121.51961100000001,3.9,538,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大同區民生西路83號
52,肯德基KFC-台北雙連餐廳,ChIJvTkYdEKpQjQRCCfBw8W2exA,25.0578876,121.52167240000001,3.7,995,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民生西路9號
54,麥當勞-民生三店,ChIJJ-T2AW2pQjQRlO6_vPQbKJE,25.057749100000002,121.52034809999999,3.6,1116,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區民生西路55號
55,Mos Burger,ChIJgbzvHhOpQjQRNR7gSMh6dWY,25.057665,121.519756,3.6,402,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 77, Minsheng West Road, Datong District"
56,MOS BURGER Zhongbei Shop II,ChIJ74_y1GmpQjQR4d29bp4G_Dc,25.057176199999997,121.5225898,3.7,232,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 76, Section 2, Zhongshan North Road, Zhongshan District"
57,摩斯漢堡MOSBURGER民權西路店,ChIJxXKO1GmpQjQR_KfjXewSTdg,25.063014000000003,121.521502,3.8,1068,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權西路25號
60,麥當勞-民權三店,ChIJzapf0lypQjQRIjUlKnPDot8,25.062637300000002,121.5199814,3.8,1515,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權西路68號
61,八方雲集 (台北天祥店),ChIJZ0wPjF6pQjQRTu7k7cd0G6w,25.0633069,121.52090290000001,3.5,254,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區天祥路59號
62,八方雲集大同圓山店（Bafang Dumpling),ChIJ5dBPxEipQjQRemdbQWhhddg,25.0707187,121.51894159999999,3.4,211,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區酒泉街37號
63,Subway,ChIJ7W_mOkmpQjQRJnMAPnsOjPo,25.0722845,121.5190159,4.1,416,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區承德路三段263號
64,拿坡里披薩 士林店,ChIJeyaIr7yuQjQRvzs3ip2sOdw,25.0945619,121.524869,4.1,456,"['restaurant', 'food', 'point_of_interest', 'establishment']",士林區文林路430號
66,PIZZA HUT必勝客-士林中正店,ChIJG3Yaf8muQjQRS5Vtte3JVNs,25.095161100000002,121.52582209999998,3.5,119,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",士林區中正路241號
68,MOS BURGER MRT Shilin Shop,ChIJyyxdN6OuQjQR86eIGeFF-SA,25.095272,121.52625060000001,3.7,397,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 225, Zhongzheng Road, Shilin District"
69,Subway,ChIJe5PVVqKuQjQRzIim-5Ju91M,25.095505199999998,121.5251504,3,300,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 62, Meide Street, Shilin District"
70,八方雲集 (北投明德店),ChIJZwaRelquQjQRXmSbvXHBfs8,25.109305,121.519558,3,406,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區明德路86號
71,摩斯漢堡MOSBURGER 石牌店,ChIJ5RyKyfOuQjQRq1t6TpchVmU,25.114505800000003,121.513746,3.9,782,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區石牌路一段174號
74,肯德基 KFC - 台北石牌餐廳,ChIJX3W_4IyuQjQRsKiV_fE2ffw,25.115006,121.51567299999999,3.7,933,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區東華街一段550號
76,八方雲集 (北投吉利店),ChIJZwaRelquQjQRaHZZQ1xKKIs,25.1191,121.5064449,3.6,167,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區吉利街123巷16號
77,八方雲集 北投崇仁店,ChIJTYogC2-vQjQRYaT7gwxpWqA,25.126579500000002,121.50153519999999,3.6,99,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 71號, Section 1, Chongren Road, Beitou District"
78,麥當勞-台北大業店,ChIJmaIVx1auQjQR22qvhbHj0uo,25.131111100000002,121.4986111,4,1235,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區北投路二段15號
79,摩斯漢堡MOS BURGER-北投捷運店,ChIJneA9UlGuQjQRGSPzDVpVJ8Q,25.1323246,121.49717820000001,3.7,323,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區北投路二段45號1樓
82,八方雲集 (北投北投二店),ChIJsWmj51auQjQRFAklt2YRovQ,25.130438,121.499311,3.9,238,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 5, 北投路二段, 北投區"
83,肯德基 KFC - 北投光明餐廳,ChIJLYFlb22uQjQRt8sVgg0smZ8,25.136521300000002,121.5041596,3.6,436,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區光明路225號
85,摩斯漢堡MOSBURGER 北投光明店,ChIJ5RyKyfOuQjQRSg2b2u0bt3s,25.1361198,121.5039749,3.8,543,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區光明路212號
88,SUBWAY 新北投店,ChIJ7fSMiU-uQjQRtI3rTOGU3iw,25.138069,121.502641,3.3,245,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中和街41號
89,McDonald's Beitou,ChIJDbi1NUWuQjQRBvFkgKpHiU8,25.136259,121.5043493,3.8,814,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 218-3, Guangming Road, Beitou District"
90,摩斯漢堡 竹圍店,ChIJqUiX_p2vQjQRcgNVJzg6xLs,25.137181100000003,121.4603173,3.7,529,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區民族路1號1F
92,PIZZA HUT必勝客,ChIJtxp6npuvQjQRMWg2asdJoJc,25.1346757,121.45976019999999,3.8,137,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 179-5, Minquan Road, Tamsui District"
94,摩斯漢堡 MOSBURGER (淡水萬熹店),ChIJKYdKop2vQjQRiFYWZFcW13k,25.168609600000003,121.44585,3.7,482,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區中正東路35號
97,必勝客,ChIJyx24vfOvQjQRoy5BH330ZZI,25.1675442,121.447404,3.4,237,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",淡水區中正東路71-8號
98,Subway 淡水捷運站店,ChIJCbjmzPevQjQROAfQ1eop3QU,25.1681563,121.44643359999999,4,244,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區中正東路45號
99,McDonald's,ChIJc9ay25KvQjQReN7fMGJTPTA,25.1683094,121.44623490000002,3.9,1657,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 37號, Zhongzheng East Road, Tamsui District"
100,八方雲集(新店總站店),ChIJQbeXlIcBaDQRo_2b7DBorUc,24.956804100000003,121.5382916,3.1,180,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北宜路一段30號
101,肯德基KFC-新店光明餐廳,ChIJmb0sq_YBaDQRXZ6Nd6WaVGk,24.9590028,121.538226,3.8,890,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區光明街1-1號
103,MOS BURGER摩斯漢堡,ChIJc6ERq_ABaDQRW9o-BIXsEKQ,24.9680886,121.5414252,3.8,743,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路一段311號
106,PIZZA HUT必勝客-新店北新店,ChIJfeTnu_QBaDQRAL8zNu7o4-4,24.968962899999998,121.54165900000001,3.6,259,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路一段341號
108,八方雲集鍋貼水餃專賣店,ChIJRa4yEIsBaDQRxmqIck4Hziw,24.966319,121.540745,2.7,90,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 255號, Section 1, Beixin Road, Xindian District"
110,SUBWAY-七張店,ChIJgRDYLvEBaDQR6NIFF3UkqzM,24.9754044,121.5433192,3.8,346,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路二段152巷2號
111,肯德基,ChIJmb0sq_YBaDQRvsMkF3cSJWs,24.973339199999998,121.5427716,3.6,1250,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路二段61號
112,麥當勞-新店北新店,ChIJj2BuTvEBaDQR-GxHQCT1H4M,24.9736367,121.54309840000002,3.9,2703,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路二段102號
113,八方雲集鍋貼水餃專賣店-新店七張店,ChIJ8bno5PYBaDQRDNuKVxTAADA,24.9733191,121.543103,3.2,221,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路二段98號
115,摩斯漢堡 小碧潭店,ChIJBZHW4BgCaDQR8jhinTn5V0g,24.973333399999998,121.52978519999999,3.7,445,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區中央路216號
117,八方雲集鍋貼水餃專賣店(新店中央店),ChIJDU-8IxkCaDQR9fjfWCbuNag,24.9738692,121.5301962,3.6,195,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 208號, Zhongyang Road, Xindian District"
119,摩斯漢堡 大坪林店,ChIJc6ERq_ABaDQR58bj5U4Ek84,24.9828234,121.53994820000001,3.9,629,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區民權路45號
121,McDonald's,ChIJj2BuTvEBaDQR63eBWlUhhcU,24.980555600000002,121.54166670000001,3.9,1207,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 51號, Section 3, Beixin Road, Xindian District"
122,Subway,ChIJb3YQQvkBaDQR5xskvNkzrO4,24.982922,121.5416422,3.6,400,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 23, Minquan Road, Xindian District"
123,麥當勞-景美店,ChIJDxhoLwGqQjQRo_O2yQ6EQwE,24.992118899999998,121.54265500000001,3.6,875,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區景中街30巷12號
124,SUBWAY,ChIJqeFRPgGqQjQRQgLpCNh1Gjs,24.9931187,121.5414942,3.8,167,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區景中街1號
125,PIZZA HUT必勝客-景美萬隆店,ChIJ1w34Oh2qQjQRAQsA1KtkXWQ,25.001306,121.53896499999999,3.7,90,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",文山區羅斯福路五段242號
127,摩斯漢堡 羅斯福路店,ChIJR4y1_YapQjQRBvTjPhu3iJs,25.019468,121.529766,4,1590,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路三段233號
129,PIZZA HUT必勝客 師大店,ChIJg4-vmI-pQjQR89rLaG-eoQo,25.022896399999997,121.52806729999999,3.7,182,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區師大路86巷2號
131,SUBWAY,ChIJbdKzl46pQjQRkdmEONSY4jI,25.019403,121.529876,3.6,516,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路三段241號
132,麥當勞-羅斯福店,ChIJWdQlWpqpQjQRGp8WGVvaLCg,25.027535,121.5223709,3.9,2602,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路二段45號
137,McDonald's,ChIJ-Y7icHOpQjQRhuryjnRNRPI,25.041667899999997,121.5091,3.9,317,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1, No. 32號, Baoqing Road, Zhongzheng District"
139,摩斯漢堡,ChIJxXKO1GmpQjQRqncF6bclXy4,25.0546804,121.5328463,3.9,1308,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區松江路156-1號1樓
141,McDonald's,ChIJzapf0lypQjQRJko4SRUOiNI,25.0546815,121.5337558,3.7,1513,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 172號, Changchun Road, Zhongshan District"
144,麥當勞-台北南京六店,ChIJLdwMrHGrQjQR5TmYVujINVw,25.0518432,121.55272190000001,4,319,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路四段57號
145,麥當勞-台北南京影城店,ChIJcVe4HuirQjQR7Q7bcnviKSc,25.051223,121.563076,3.8,1478,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路五段162號
146,摩斯漢堡 吉祥店,ChIJwVQDjeirQjQR4dEJr8Bx0lI,25.050584699999998,121.56261359999999,3.9,581,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區吉祥路59號
148,肯德基KFC-台北南京東二餐廳,ChIJcZ9dWpSrQjQRV-xwV-cO86g,25.0511799,121.56311459999999,3.7,1160,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路五段164號
150,SUBWAY,ChIJz6ynR5SrQjQR2lr4QCBHqYI,25.0510883,121.5638213,3.5,216,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區八德路四段245巷60號1樓
152,麥當勞-中和興南店,ChIJvX-iuXMCaDQRM2a4zzn9EKg,24.988928899999998,121.50992609999999,3.9,1506,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區興南路一段83號
153,肯德基,ChIJERIN7tapQjQRSqcEYJuPZqs,24.9890968,121.5101047,3.6,764,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區興南路一段79號
154,八方雲集中和興南店,ChIJ_QevqYACaDQR68ksPbVjK5k,24.9890509,121.5107614,1.8,214,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區仁愛街19號號
155,Subway 南勢角捷運店,ChIJM61kf3MCaDQRGQ1SxzbNCn4,24.990914800000002,121.5113735,3.9,211,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 21號, Section 1, Xingnan Road, Zhonghe District"
156,達美樂（景安店）,ChIJ3c7433YCaDQRKe3dT8s-UOI,24.9937379,121.5056031,3.7,144,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",中和區景平路470號
157,摩斯漢堡 永和永安店,ChIJk1ldjeqpQjQRewxFOV4sfJA,25.0016382,121.5100126,3.9,1034,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區中和路463號
159,麥當勞,ChIJNWK3L9ypQjQRG9v9IxkSNuk,25.0024653,121.5107272,3.5,1051,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區中和路503號
160,摩斯漢堡 永和頂溪店,ChIJX-JU8-qpQjQRdGuDGvmemIE,25.014646600000003,121.5156193,3.5,426,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區永和路二段239-2號
